year,month,day,country,title,text,hazard-category,product-category,hazard,product
2015,10,24,us,October 2015: Voluntary Recall of ConAgra Trail Mix - Undeclared Milk Protein,"ConAgra Foods is voluntarily recalling a specific flavor of their David Trail Mix due to an undeclared milk protein allergen.  The Sweet & Salty variety is affected. Consumers with milk allergies or sensitivities should avoid consumption of this product.  The recall impacts batches of the product distributed nationwide.  For more information and a complete list of affected products, please visit the ConAgra Foods website or contact their consumer affairs department.",allergens,food additives and flavourings,milk and products thereof,flavours
2020,9,28,uk,Urgent Recall of Flavored Sweeteners Due to Potential Fraudulent Additive,"A recent investigation has uncovered a potential food fraud incident involving a range of flavored sweeteners.  The affected products contain an undeclared additive, raising serious health concerns.  Affected products include several brands of flavored sweeteners sold in various retail locations. Customers who have purchased affected products are urged to inspect their sweetener products for the presence of any unidentified additives.   If an undisclosed additive is present, consumers should not consume the product, and the product should be immediately returned to the store for a full refund.  A thorough investigation is underway.  Further details, including affected product codes, can be found in attached documentation.  Inquiries may also be directed to the regulatory agency for more specific details on affected product lots and batch numbers.  Please contact your local consumer protection agency for details on reporting fraudulent product claims.",fraud,food additives and flavourings,undeclared additive,sweeteners
2021,7,29,hk,Hong Kong Food Safety Alert: Recall of Stabilizers with Potential Ethylene Oxide Contamination,"The Centre for Food Safety (CFS) in Hong Kong today issued a crucial public health advisory regarding imported food stabilizers potentially containing the unauthorized pesticide ethylene oxide.  The advisory follows a notification from the European Commission's Rapid Alert System for Food and Feed (RASFF).  Consumers are strongly urged to avoid consumption of specific batches of emulsifiers, stabilizers, thickeners, and gelling agents imported from France.  A number of products, including ""Super Neutrose"" and ""Stab 2000,""  manufactured by Louis Francois, and bearing specific batch numbers and best-before dates, are affected.  Detailed information, including specific product names, brand names, batch numbers, best-before dates, and importer contact information, is available to assist with product identification.  Importers are advised to immediately cease sales and distribution of the affected products.  Consumers who have purchased these products are strongly advised not to consume them.  The CFS is currently investigating the incident and will continue to monitor the situation closely. This is a crucial step to ensure public health safety and address any potential harm caused by the presence of unauthorized substances in imported food products.",chemical,food additives and flavourings,unauthorised substance ethylene oxide,"emulsifiers, stabilizers, thickeners and gelling agents"
2014,2,20,hk,Taiwan Lecithin Recall Due to Undeclared Milk Protein,"A recent food safety alert issued by the Centre for Food Safety (CFS) highlights a potential health risk associated with a specific batch of lecithin powder imported from Taiwan.  The affected product, O'Health Lecithin Powder, manufactured by O’Health Co., Ltd, and imported by O'Farm Limited, has been found to contain undeclared milk protein and lactose.  The CFS detected the presence of these allergens during routine testing in response to a consumer complaint.  This incident underscores the critical importance of accurate labeling.  Retailers and consumers are advised to take immediate action.   O'Farm Limited has initiated a recall of the affected product. Consumers who have consumed the lecithin powder and experience symptoms including vomiting, diarrhea, or rash are advised to seek immediate medical attention. The CFS has issued warning letters to the relevant parties and is closely monitoring the situation.  Further details regarding the recall are available on the CFS website. Contact information is also provided for inquiries related to the recall.",allergens,food additives and flavourings,milk and products thereof,"emulsifiers, stabilizers, thickeners and gelling agents"
2018,5,11,uk,Urgent Recall of Cake Decorating Colors Due to Potential Health Risk,"A precautionary recall has been issued for two cake decorating colors, Rolkem Special Rose Gold and Rolkem Super Gold, by Fabricake Sugarcraft Limited.  These products are suspected of containing elevated levels of copper, which could pose a health risk.  Consumers who have purchased any size, batch, or expiration date of these products are urged to immediately cease use and return the items to the original point of purchase for a full refund.  No other Fabricake Sugarcraft products are currently affected.  Symptoms associated with consumption of copper-contaminated food coloring may include nausea, vomiting, and abdominal pain.  Retail locations are displaying notices explaining the recall and return procedure.  Please refer to the attached notice for additional details.  This recall is a preventative measure to protect consumer well-being.  The hazard is categorized as chemical, and the products fall under the food additives and flavorings category.  This recall is in response to high copper content found in these specific products.",chemical,food additives and flavourings,high content of copper,colours
2015,10,24,us,October 2015 Recall: ConAgra's Trail Mix Contains Undisclosed Milk Protein,"ConAgra Foods is recalling a batch of its David Trail Mix Sweet & Salty due to an undeclared milk allergen.  The affected product, distributed nationwide, poses a potential health risk to individuals with dairy allergies.  Consumers who have purchased the implicated product are urged to return it to the place of purchase for a full refund.  Further details, including the specific batch numbers and affected locations, can be found on the ConAgra Foods website or through the dedicated recall hotline.  This recall is a proactive measure to ensure consumer safety.",allergens,food additives and flavourings,milk and products thereof,flavours
2020,9,28,uk,Urgent Recall: Suspected Fraudulent Sweetener Additive in Grocery Store Product,"A nationwide recall has been initiated for a specific brand of sweeteners, sold at a major UK grocery retailer.  The affected product, Cologran Stevia sweetener tablets (batch code L91424C, 100 tablets), is being recalled due to potential consumer fraud.  The product's label inexplicably omits a crucial ingredient – aspartame (E951) – a significant health risk for individuals with phenylketonuria (PKU).  Consumers with PKU are strongly advised not to consume any of these products.  Full refunds are available at the point of purchase.  All affected products have been removed from shelves in Lidl GB stores.  Further information and details on this urgent recall can be found at the official retailer's website.",fraud,food additives and flavourings,undeclared additive,sweeteners
2021,7,27,ie,Poland Food Recall: Morliny Bacon Contaminated with Ethylene Oxide,"A recall has been initiated for a specific batch of Morliny Bacon z Komina due to the accidental contamination with ethylene oxide.  The affected batch, coded 3250607933, with a use-by date of July 28, 2021, contains variable weights between 300-500g. This contamination stems from the presence of ethylene oxide in a batch of locust bean gum (E410) used as a food additive. While the short-term risk to consumers is considered low, prolonged exposure to ethylene oxide may pose a long-term health concern.  Consumers who have purchased the specified batch are advised to dispose of the product immediately and contact the manufacturer or retailer for further information and possible refunds.  This incident is classified as a chemical hazard, affecting food additives and flavourings, specifically emulsifiers, stabilizers, thickeners, and gelling agents.  The product originates from Poland.",chemical,food additives and flavourings,unauthorised substance ethylene oxide,"emulsifiers, stabilizers, thickeners and gelling agents"
2021,7,29,hk,Hong Kong Food Safety Alert: Recall of Stabilizers Containing Unlicensed Pesticide,"The Centre for Food Safety (CFS) in Hong Kong has issued a public health alert regarding several imported food stabilizers.  Ethylene oxide, an unauthorized pesticide, was detected in locust bean gum used in these products.  Consumers are urged to immediately cease consumption of the affected products. 

The recalled products include the following:

* **Product:** Super Neutrose
* **Brand:** Louis Francois
* **Origin:** France
* **Net Weight:** 1 kg
* **Batches:** 174A0, 205B0, 290B0, 7D1
* **Best Before Dates:** June 2022 (174A0), July 2022 (205B0), October 2022 (290B0), January 2023 (7D1)
* **Importer:** Classic Fine Foods (Hong Kong) Limited
* **Hotline:** 2612 2066

* **Product:** Stab 2000
* **Brand:** Louis Francois
* **Origin:** France
* **Net Weight:** 1 kg
* **Batch:** 322C9
* **Best Before Date:** November 2021
* **Importers:** Classic Fine Foods (Hong Kong) Limited, Foodgears Industrial International Limited, Maxly Food Company Limited
* **Hotlines:** 2612 2066, 3999 5706, 2552 7128

The affected products were identified by the Rapid Alert System for Food and Feed (RASFF) of the European Commission.  All affected importers have removed the products from shelves, stopped sales, and initiated a recall following CFS recommendations.  Further investigation is underway.  Consumers with these products are strongly advised to return them to the point of purchase for a full refund.  The public should contact the appropriate importer hotline for any questions. The CFS will continue to monitor the situation and take further action as needed.",chemical,food additives and flavourings,unauthorised substance ethylene oxide,"emulsifiers, stabilizers, thickeners and gelling agents"
2018,5,11,uk,Urgent Recall of Bakery Dye Products - Potential Copper Contamination,"A recall is being initiated for two specific food coloring products, Rolkem Special Rose Gold and Rolkem Super Gold, manufactured by Fabricake Sugarcraft Limited. These products are used in food decoration, particularly for cakes.  The recall is due to concerns regarding elevated levels of copper exceeding safe limits.  Consumers who have purchased either product in any size, from any batch, and with any best-before date, should immediately cease consumption.  Affected individuals should return the product to the point of purchase for a full refund.  Symptoms associated with ingestion of products containing elevated copper levels may include nausea, vomiting, and abdominal discomfort.  No other Fabricake Sugarcraft Limited products are currently affected.  Retail stores carrying these products will display notices advising customers of the recall and outlining the necessary return procedure.  This recall is being carried out in accordance with food safety regulations and in the best interest of public health.  More information is available upon request.",chemical,food additives and flavourings,high content of copper,colours
2021,7,27,ie,Poland Food Recall: Morliny Bacon Contains Unauthorized Ethylene Oxide,"A recall has been initiated for a specific batch of Morliny Bacon z Komina, manufactured in Poland.  The affected batch, identified as 3250607933 with a use-by date of 28.07.2021, contains an unauthorised pesticide, ethylene oxide, within the locust bean gum (E410) additive. This additive is typically used as a thickener and stabilizer. While immediate health risks are considered low, prolonged consumption may increase health concerns.  Consumers who have purchased this specific batch of Morliny Bacon z Komina are advised to return the product to their point of purchase for a full refund.  The product is categorised as food additives and flavourings, specifically emulsifiers, stabilizers, thickeners and gelling agents. The hazard category is chemical, involving the unauthorised substance ethylene oxide.",chemical,food additives and flavourings,unauthorised substance ethylene oxide,"emulsifiers, stabilizers, thickeners and gelling agents"
2021,7,27,ie,Poland Food Recall: Potential Ethylene Oxide Contamination in Morliny Bacon,"A recall has been initiated for a specific batch of Morliny Bacon z Komina (Batch Code: 3250607933, Use by date: 28.07.2021).  The product, originating from Poland, contains traces of the unauthorised pesticide ethylene oxide in the locust bean gum (E410) used as a thickener.  While immediate health risks are considered minimal, repeated consumption could pose a long-term concern.  Consumers are urged to discard any affected products to minimize potential exposure to ethylene oxide.  This recall was issued on July 27, 2021 and is classified as a Category 2 Alert for information purposes only.  Pack sizes range from 300g to 500g.  The incident involves a food additive, and the hazard is related to an unauthorised chemical contaminant.",chemical,food additives and flavourings,unauthorised substance ethylene oxide,"emulsifiers, stabilizers, thickeners and gelling agents"
2021,7,29,hk,Hong Kong Food Safety Alert: Recall of Stabilizers Containing Unpermitted Pesticide,"The Centre for Food Safety (CFS) in Hong Kong has issued a public health advisory regarding the recall of several food stabilizers imported from France.  The affected products, containing locust bean gum, were found to potentially include the unauthorized pesticide ethylene oxide.  Consumers are urged not to consume any of the identified batches.  The CFS received notification through the European Union's Rapid Alert System for Food and Feed (RASFF) regarding the presence of this pesticide.  Importantly, the recall extends to multiple brands and batches of stabilizers including ""Super Neutrose"" and ""Stab 2000,"" originating from Louis Francois.  Classic Fine Foods (Hong Kong) Limited, Foodgears Industrial International Limited, and Maxly Food Company Limited are involved as importers, and have removed the products from shelves, and suspended sales as a precautionary measure.  Full details, including batch numbers, best-before dates, and importer contact information are available on the CFS website. Public safety is paramount, and the CFS encourages any individuals with concerns or possession of recalled products to contact the relevant importers immediately. Further investigation is underway to determine the full extent of the affected products and assess any potential health consequences. The affected products are stabilizers and emulsifiers, commonly used in food processing.  Consumers should check their pantries and refrigerators for the implicated products and dispose of them accordingly.  Full details including batch numbers and contact information for the recall is available on the CFS website.",chemical,food additives and flavourings,unauthorised substance ethylene oxide,"emulsifiers, stabilizers, thickeners and gelling agents"
2014,2,20,hk,Taiwan Lecithin Recall Due to Undisclosed Milk Protein,"Urgent Recall Notice for O’Health Lecithin Powder.  The Centre for Food Safety (CFS) has issued a recall for a specific batch of O’Health Lecithin Powder imported by O’Farm Limited.  Testing revealed the presence of undeclared milk protein and lactose in the product.  This poses a significant risk to individuals with milk allergies.  Consumers are urged to immediately discontinue use of any O’Health Lecithin Powder from the affected batch, specifically any 320-gram cans.  The importer has initiated a recall and stopped sales.  Contact the retailer directly at 8111 1575 for further details and inquiries.  The CFS is actively monitoring this situation and will take further action as needed.",allergens,food additives and flavourings,milk and products thereof,"emulsifiers, stabilizers, thickeners and gelling agents"
2014,2,20,hk,Taiwan Lecithin Recall Due to Undeclared Milk Protein,"A recent food safety alert issued by the Centre for Food Safety (CFS) in Hong Kong has prompted a recall of O'Health Lecithin Powder, imported by O'Farm Limited from Taiwan.  The recall, initiated on February 20, 2014, is due to the undeclared presence of milk protein in the product.  The powder, packaged in 320-gram cans, has raised concerns regarding potential allergic reactions, particularly for individuals sensitive to milk.  Consumers are urged to immediately discontinue consumption of any affected batches.  Initial reports suggest the importer, O'Farm Limited, is cooperating with the recall.  The CFS has communicated directly with retailers to ensure the product is removed from shelves.  Further information is available from the CFS press release and by contacting the retail company at 8111 1575 during business hours.",allergens,food additives and flavourings,milk and products thereof,"emulsifiers, stabilizers, thickeners and gelling agents"
2015,10,24,us,ConAgra Recalls Trail Mix Due to Undisclosed Milk Protein,"ConAgra Foods is voluntarily recalling its David Trail Mix Sweet & Salty variety. The recall stems from an undeclared milk protein in the product, posing a risk to consumers with dairy allergies.  Affected products were distributed nationwide.  Consumers with milk allergies or sensitivities should not consume this product.  For more information, please contact ConAgra customer service at 1-800-555-1212 or visit our website at [link to ConAgra website].  This recall is being handled proactively to prioritize consumer safety.",allergens,food additives and flavourings,milk and products thereof,flavours
2018,5,11,uk,Urgent Recall: Metallic Contamination in Baking Colors,"A safety recall has been initiated for certain food coloring products due to unacceptable levels of metal contamination.  The affected products are Rolkem Special Rose Gold and Rolkem Super Gold food colors, used for decorating baked goods.  All batches and package sizes are impacted.  Consumption of food items decorated with these colors could result in potential health concerns.  Symptoms may include gastrointestinal distress and discomfort.  Consumers are advised to immediately discontinue use of these products and return them to the point of purchase for a full refund.  Detailed recall information is available at [link to recall information].  This recall affects only the specified Rolkem colors from Fabricake Sugarcraft Limited and no other products are currently implicated.  The Hazard Category is chemical, with the identified hazard being elevated copper levels.  This recall affects the product category of food additives and flavorings. ",chemical,food additives and flavourings,high content of copper,colours
2019,8,2,us,PreGel Recalls Lemon 50 Flavoring Due to Potential Milk Allergen Contamination,"PreGel America, Inc. is initiating a voluntary recall of a specific lot of Lemon 50 powdered flavoring due to the possible presence of undeclared milk.  This recall affects customers in various North American and international regions. The affected product, identified by lot number 381081U279N, was distributed in 2 kg bags.  Consumers who purchased this lot should immediately discontinue use and verify possession of the recalled product.  PreGel recommends checking the packaging for the specific lot number. Affected businesses can return the product to the North American headquarters in Concord, NC, for a full refund or replacement.  Consumers and businesses can contact PreGel America directly for further instructions and information regarding the recall process.  No adverse events have been reported, and the recall is being conducted in collaboration with the FDA.",allergens,food additives and flavourings,milk and products thereof,flavours
2015,10,24,us,2015 Trail Mix Recall: Undeclared Dairy in ConAgra Product,"ConAgra Foods is voluntarily recalling a batch of their David Trail Mix due to an undeclared dairy allergen.  The Sweet & Salty variety is affected.  Consumers with milk allergies should avoid consumption.  Further details regarding specific product codes and dates are available through the company's website, which is linked here:  [link to be added, needs to be a real link] .  This recall is a proactive measure to protect public health.",allergens,food additives and flavourings,milk and products thereof,flavours
2020,9,28,uk,Recall Alert: Suspected Fraudulent Sweetener Ingredient in Cologran Tablets,"A recall has been initiated for Cologran Stevia sweetener tablets due to a potential hazard.  The product, sold at Lidl GB stores, is under investigation for the undeclared presence of an additive.  This product contains an undisclosed substance posing a significant risk, especially to consumers with specific dietary restrictions.  This may constitute a case of fraud in the production or labeling of the food product. Lidl GB is taking immediate action, posting notices in all affected stores detailing the reason for the recall and outlining the consumer response required. Consumers who purchased the Cologran Stevia sweetener tablets, batch code L 91424 C, with a best-before date of December 2022, should not consume the product. Instead, they should return the product to the Lidl GB store of purchase for a full refund. Further details and information on product safety will be released as they become available. The affected product category is food additives and flavorings, specifically sweeteners.",fraud,food additives and flavourings,undeclared additive,sweeteners
2019,8,2,us,PreGel Recalls Lot of Lemon 50 Flavoring Due to Undisclosed Dairy,"PreGel America, Inc. is recalling a specific lot of Lemon 50 powdered flavoring due to the potential presence of undeclared milk.  This voluntary recall affects one lot number, 381081U279N, distributed across various North American and international markets, including the US (AR, CA, CO, etc.), Canada, Guatemala, and St. Lucia.  The product, packaged in 2 kg bags, was produced on April 18, 2018, and has a best-before date of April 17, 2020.  Consumers with milk allergies or sensitivities are urged to discard the product immediately and contact PreGel for further instructions.  Inspection revealed that the recalled lot contained undeclared milk, despite appropriate labeling.  PreGel is investigating the incident further and has initiated a process for returning product or issuing credit for affected businesses, who should return the product to North American headquarters.  Consumers are encouraged to call 704-707-0655 or email QA@pregelamerica.com for details and assistance.  The recall has been conducted in coordination with the FDA.",allergens,food additives and flavourings,milk and products thereof,flavours
2020,10,15,uk,Grocery Chain Issues Recall for Sweetener Due to Misleading Labeling,"A major grocery chain, Lidl GB, has initiated a product recall for its Cologran Sucralose sweetener tablets. The recall affects multiple batches of 300-tablet packs, with batch codes L 00083 A, L00083 B, and L00149 A, and best-before dates spanning January and February 2023.  The recall is due to a significant labeling error: the presence of an undeclared additive, aspartame (E951), is not properly highlighted on the product packaging.  This poses a potential health risk to individuals with phenylketonuria (PKU).  Consumers who have purchased these affected products are urged to return them to any Lidl GB store for a full refund.  Detailed information regarding the recall, including batch numbers and best-before dates, is available in store notices at affected locations. Lidl GB is cooperating fully with relevant regulatory bodies.  This incident highlights the importance of accurate labeling and transparency in food production and sales.",fraud,food additives and flavourings,undeclared additive,sweeteners
2018,5,11,uk,Urgent Recall of Food Coloring Products - Potential Copper Contamination,"A recall is underway for certain food coloring products due to potential copper contamination.  Fabricake Sugarcraft Limited is issuing a recall for Rolkem Special Rose Gold and Rolkem Super Gold food colorings, used to decorate various food items.  These products may contain elevated levels of copper, potentially causing adverse health effects, including nausea, vomiting, and abdominal pain.  All sizes, batch codes, and best-before dates of the affected products are included in the recall.  Consumers are advised not to consume any recalled products and to return them to the point of purchase for a full refund.  Detailed information, including a consumer notice, will be displayed at all affected retail locations.  No other Fabricake Sugarcraft Limited products are currently affected. This recall affects food additives and flavourings.  The hazard category is chemical, specifically a high content of copper in the food coloring products.",chemical,food additives and flavourings,high content of copper,colours
2020,10,15,uk,Retailer Issues Recall for Flavored Sweetener Due to Potential Mislabeling,"A recall has been initiated for a specific batch of flavored sweetener products sold at Lidl GB stores.  The recall is due to the undeclared presence of a potential allergen, a fact not clearly stated on the product packaging. Customers are advised to check their sweetener products for batch codes L 00083 A, L00083 B, and L00149 A, with best before dates in January and February 2023, and to immediately return affected product to any Lidl GB store for a full refund.  Retail stores are displaying notices to inform customers of the recall. This is considered a significant hazard, potentially impacting individuals with allergies.  The affected sweetener products are categorized as food additives and flavorings.  Details regarding specific product ingredients and related health risks are available upon request at the store.",fraud,food additives and flavourings,undeclared additive,sweeteners
2014,2,20,hk,Taiwan Lecithin Recall - Potential Milk Allergen,"Urgent Recall Notice: A recent investigation by the Centre for Food Safety (CFS) has revealed the presence of undeclared milk protein in certain batches of O'Health Lecithin Powder imported from Taiwan.  This poses a significant risk to individuals with milk allergies. The product, O’Health Lecithin Powder, manufactured by O’Health Co., Ltd., was imported by O’Farm Limited. The affected product, sold in 320-gram cans, was distributed in Germany.  The CFS has initiated a product recall to prevent any adverse health effects.  Consumers are urged to immediately cease consumption of this product and contact their local retailer or the importer for further instructions.  Anyone experiencing symptoms such as vomiting, diarrhea, or skin rashes following consumption should seek immediate medical attention. This recall affects all batches of the product. The Centre for Food Safety urges caution and adherence to these instructions to ensure public health and safety.",allergens,food additives and flavourings,milk and products thereof,"emulsifiers, stabilizers, thickeners and gelling agents"
2019,8,2,us,PreGel Recalls Lemon 50 Flavoring Due to Undeclared Milk Ingredient,"PreGel America, Inc., based in Concord, North Carolina, is voluntarily recalling a specific lot of Lemon 50 powdered flavoring due to undeclared milk.  The recall involves lot number 381081U279N, produced on April 18, 2018, with a best-by date of April 17, 2020.  This product, packaged in 2 kg bags, was distributed across the United States, Canada, Guatemala, and St. Lucia.  Consumers with milk allergies should immediately discontinue use and verify if they possess the recalled lot.  PreGel recommends contacting them at 704-707-0655 or QA@pregelamerica.com to determine if their product is affected.  Businesses holding the recalled product should return it to the North American headquarters in Concord, NC for replacement or credit, with return arrangements handled by PreGel.  This recall is in coordination with the US Food and Drug Administration.  The affected product is identified by its lot number, which is located on the back packaging.  No other PreGel products or Lemon 50 lot numbers are affected.  The recall was initiated after testing revealed the presence of milk in this specific lot. No adverse events or reports of illnesses have been reported to date.",allergens,food additives and flavourings,milk and products thereof,flavours
2021,7,27,ie,Poland Food Recall: Morliny Bacon Product Containing Ethylene Oxide,"A food recall has been initiated for a batch of Morliny Bacon z Komina, originating from Poland.  Batch code 3250607933, with a use-by date of 28.07.2021, is affected.  The recall is due to the presence of the unauthorized pesticide ethylene oxide within a batch of locust bean gum (E410) used as a food additive in the product. The product, used as a thickener, poses a potential long-term health risk, requiring minimized exposure.  Consumers with this batch should dispose of the product immediately.  Further information is available from the relevant authorities.  Hazard Category: Chemical; Product Category: Food Additives; Hazard: Unauthorized Pesticide; Product: Stabilizers.",chemical,food additives and flavourings,unauthorised substance ethylene oxide,"emulsifiers, stabilizers, thickeners and gelling agents"
2021,7,29,hk,Hong Kong Food Safety Alert: Recall of French Stabilizers Containing Unauthorized Pesticide,"The Centre for Food Safety (CFS) in Hong Kong has issued an urgent public health alert regarding several imported food stabilizers containing an unauthorized pesticide.  Following a notification from the European Commission's Rapid Alert System for Food and Feed (RASFF), the CFS has identified the presence of ethylene oxide, a pesticide not permitted within the European Union (EU), in locust bean gum used within certain batches of French-made stabilizers.  This has triggered a comprehensive recall of affected products.  Consumers are strongly advised against consuming any of the implicated products, and retailers and distributors are instructed to immediately cease any further sales or use of these items.  Details of the recalled products, including brand names, batch numbers, and best-before dates, can be found in the attached details.  Importers have taken steps to remove affected products from store shelves and are actively working with the CFS to ensure proper disposal.  Consumers with questions or concerns can contact the listed importer hotlines during business hours.  The investigation remains ongoing, and further actions will be taken as required.   Public safety is our paramount concern.",chemical,food additives and flavourings,unauthorised substance ethylene oxide,"emulsifiers, stabilizers, thickeners and gelling agents"
2020,10,15,uk,Urgent Recall of Sweetener Product Due to Mislabeling,"A recall is underway for a batch of Cologran sweetener tablets due to a critical labeling error. The product, sold by Lidl GB, contains an undeclared additive (aspartame, E951) posing a health risk to consumers with phenylketonuria (PKU).  Affected batches are identified by codes L 00083 A, L00083 B, and L00149 A. These tablets have a best-before date of January 2023 and February 2023.  Customers with PKU who have purchased these products should immediately return them to any Lidl GB store for a full refund.  Point-of-sale notices are being displayed at all affected locations to detail the recall and the appropriate action.  This recall is being initiated due to a possible fraud where the additive is not transparently listed on the product's label.  Customers are advised to check their product labels to ensure proper ingredients. The Food Standards Agency is involved and has issued a Product Recall notice.  The involved sweetener product is a health hazard due to undeclared aspartame.",fraud,food additives and flavourings,undeclared additive,sweeteners
2019,8,2,us,PreGel America Recalls Flavored Powder Due to Undeclared Milk Protein,"PreGel America, Inc. is issuing a voluntary recall for a specific lot of Lemon 50 powdered flavoring due to the undeclared presence of milk protein. This product poses a significant risk of allergic reactions to individuals with milk allergies.  The affected lot, 381081U279N, was distributed across North America and internationally.  The affected product is identified by product code 306038 and packaged in 2kg bags, containing 8 bags per case.  Production occurred on April 18, 2018, and the best before date is April 17, 2020.  Consumers with this product should immediately cease consumption and contact PreGel for instructions.  Retailers should return the recalled product to PreGel's North American headquarters in Concord, NC, for a full refund or replacement.  PreGel will cover all return costs.  Additional information and contact details, including a dedicated phone line and email address for inquiries, are available on PreGel's website and will be posted on social media.  This recall is in accordance with FDA regulations.",allergens,food additives and flavourings,milk and products thereof,flavours
2016,9,30,uk,Urgent Recall: Hilltop Honey Jars Containing Potential Metal Fragments,"Hilltop Honey is issuing a recall for five batches of Raw British Creamed Honey due to a potential health risk.  The company discovered possible metal fragments in some jars, prompting this precautionary measure.  Consumers are urged not to consume any of the affected honey.  The specific batches affected by this recall are identified by their expiration dates: 16/04/2017, 29/05/2018, 11/06/2018, 14/06/2018, and 18/06/2018.  These affected jars are 340g glass containers.  Consumers with these products should immediately return them to the point of purchase or contact Hilltop Honey customer service at 01686 689027 or info@hilltop-honey.com. They will arrange for a full replacement or refund.   Further details and the official recall notice are available on the Hilltop Honey website.  This action is being taken in accordance with food safety regulations, as outlined by the FSA.  Consumers with any concerns are advised to seek further information or to contact the Food Standards Agency directly.",foreign bodies,honey and royal jelly,metal fragment,honey
2019,3,25,us,Honey Product Recall Due to Undeclared Medication,"A nationwide recall is being initiated for a honey product, ""LEOPARD Miracle Honey,"" due to the presence of an unapproved medication, sildenafil.  The recall, issued by wholesaler USA LESS, affects all lots of the product.  Sildenafil, a prescription medication for erectile dysfunction, was found in the honey.  The product is packaged in wooden boxes, containing sachets of honey. The presence of this undeclared medication poses a potential health risk, especially to consumers with pre-existing conditions like heart disease or high blood pressure, as the sildenafil can interact dangerously with nitrate medications.  USA LESS is actively contacting customers and retailers to arrange for the return of the product. Consumers should immediately stop using the recalled honey and return any purchased product to: USA LESS, PO Box 250-138, BROOKLYN, NY 11225.  Questions or concerns regarding this recall can be addressed by contacting USA LESS via phone at 1-800-872-5377, Monday through Friday, 9 AM-5 PM EST, or by email at USALESS@OPTONLINE.NET.  Adverse reactions should be reported to the FDA via their MedWatch program at www.fda.gov/medwatch/report.htm, by regular mail, or by fax.",chemical,honey and royal jelly,unauthorised substance sildenafil,honey
2022,7,19,us,Wholesale Honey Recall: Potential Undeclared Medication,"A recent recall has been initiated for a batch of honey sold by wholesaleonline1.com, potentially containing an undisclosed pharmaceutical ingredient.  The honey, sold from March 2022 to July 2022, is packaged in black boxes containing 12 sachets of 15-gram honey each, with differing expiration dates printed on the packaging.  The undisclosed ingredient raises concerns due to potential interactions with other medications, particularly those containing nitrates.  Consumers who purchased this honey are advised to discontinue use immediately and contact wholesaleonline1.com for a full refund.  No adverse events have been reported to date.  The recall was prompted by laboratory analysis confirming the presence of the unlisted pharmaceutical agent. Customers with questions or concerns should contact wholesaleonline1.com at 201-206-0501 between 9 am and 6 pm (EDT) Monday through Friday.  Further, any adverse reactions should be reported to the FDA's MedWatch program.",chemical,honey and royal jelly,other,honey
2016,4,25,uk,Honeycomb Product Recall Due to Hidden Milk Component,"A recent recall has been initiated for a batch of Ginco honeycombs, specifically the 100g Chocolate Coated Honeycomb variety.  The recall affects batches L15320 (expiry December 2016) and L16018 (expiry July 2017).  The crucial issue is the undeclared presence of milk in the product. This poses a potential health risk to individuals with milk allergies or intolerances.  Customers who have purchased these batches are urged to immediately stop consumption and return the product to the place of purchase.  Ginco has proactively communicated this recall to relevant allergy support groups and retailers, ensuring prompt dissemination of the necessary information.  No other Ginco products are implicated in this recall. Further details regarding the specific recall notice are available via the following link.  For more information on food allergy risks and recalls, please consult the Food Standards Agency website.  It's crucial to check product labels for all ingredients and allergens to safeguard against potential adverse reactions.  Always prioritize your health and well-being.",allergens,honey and royal jelly,milk and products thereof,honeycomb
2016,10,12,uk,Urgent Honey Recall: Potential Glass Fragments,"A precautionary recall has been initiated for several batches of  ""Golden Harvest"" honey due to a potential contamination hazard.  Consumers are urged to immediately cease consumption of affected jars, as fragments of glass have been detected in a subset of recent productions.  The affected batches are identified by specific batch codes and expiry dates, detailed in the official recall notice released by the manufacturer, ""Golden Harvest Honey Co."".  This notice provides explicit instructions on handling and returning the implicated products for a full refund or replacement.  Consumers with potentially affected honey are advised to contact the manufacturer directly at 07700 900123 or by email at info@goldenharvest.com.  Consumers should not consume the honey and should return it to their point of purchase for a full refund or replacement.  A copy of the official recall notice is available on the company website for comprehensive information.  This recall addresses the safety concerns surrounding glass fragments in honey, prioritizing consumer well-being.",foreign bodies,honey and royal jelly,metal fragment,honey
2016,9,30,uk,Urgent Recall of Hilltop Honey Jars - Potential Metal Contamination,"Hilltop Honey is issuing an immediate recall for five specific batches of Raw British Creamed Honey due to a serious health risk.  Preliminary analysis suggests the presence of metallic fragments within the product.  Consumers are urged to immediately discontinue consumption of any jars matching the affected batch codes.  Affected batches include those with expiry dates of 16/04/2017, 29/05/2018, 11/06/2018, 14/06/2018, and 18/06/2018, all 340g glass jars.  Consumers with these products should return them to the point of purchase.  Detailed instructions regarding return and refund procedures are provided on the official Hilltop Honey website and by calling 01686 689027 or emailing info@hilltop-honey.com.  This recall is an important precaution to safeguard consumer health.  Hilltop Honey is cooperating fully with the relevant regulatory bodies.  Failure to follow these instructions could result in serious health complications. Customers should review the company website for additional guidance and FAQs related to this safety notice.",foreign bodies,honey and royal jelly,metal fragment,honey
